Name,Year,Odometer,Fuel_Type,Transmission,Mileage,Engine,Power,Seats,Price_usd
'Tata Zest Revotron 1.2T XE',0.904762,0.010743,Petrol,Manual,0.523852,0.10588,0.103652,0.5,8004
'Honda Brio 1.2 VX MT',0.761905,0.006352,Petrol,Manual,0.55158,0.106811,0.100038,0.5,7956
'Honda Brio 1.2 VX MT',0.714286,0.005166,Petrol,Manual,0.55158,0.106811,0.100038,0.5,7956
'Honda Brio 1.2 VX MT',0.666667,0.014117,Petrol,Manual,0.55158,0.106811,0.100038,0.5,7944
'Hyundai Grand i10 1.2 Kappa Sportz',0.952381,0.001573,Petrol,Manual,0.563506,0.106624,0.090643,0.5,7944
'Tata Zest Revotron 1.2T XE',0.904762,0.007205,Petrol,Manual,0.523852,0.10588,0.103652,0.5,7944
'Hyundai Grand i10 1.2 Kappa Sportz',0.857143,0.004304,Petrol,Manual,0.563506,0.106624,0.090643,0.5,7944
'Tata Tiago 1.2 Revotron XZ',0.952381,0.001445,Petrol,Manual,0.710793,0.106997,0.094713,0.5,7908
'Tata Zest Revotron 1.2T XE',0.904762,0.009974,Petrol,Manual,0.523852,0.10588,0.103652,0.5,7908
'Tata Tiago 1.2 Revotron XZ',1,0.00316,Petrol,Manual,0.710793,0.106997,0.094713,0.5,7908
'Maruti Celerio ZXI AMT',0.904762,0.005393,Petrol,Automatic,0.68873,0.069594,0.062457,0.5,7872
'Hyundai Grand i10 1.2 Kappa Magna',0.904762,0.001277,Petrol,Manual,0.563506,0.106624,0.090643,0.5,7848
'Hyundai Grand i10 1.2 Kappa Magna',0.904762,0.001858,Petrol,Manual,0.563506,0.106624,0.090643,0.5,7848
'Hyundai Grand i10 1.2 Kappa Magna',0.904762,0.007051,Petrol,Manual,0.563506,0.106624,0.090643,0.5,7848
'Toyota Etios Liva 1.2 G',0.619048,0.006435,Petrol,Manual,0.528026,0.106624,0.085013,0.5,7812
'Datsun GO Plus T Petrol',0.904762,0.005028,Petrol,Manual,0.591234,0.106811,0.062381,0.7,7740
'Maruti Wagon R VXI AMT1.2',0.809524,0.003974,Petrol,Automatic,0.641026,0.106624,0.090529,0.5,7716
'Tata Tiago 1.2 Revotron XZ',0.904762,0.003358,Petrol,Manual,0.710793,0.106997,0.094713,0.5,7704
'Toyota Etios Liva 1.2 G',0.761905,0.008128,Petrol,Manual,0.528026,0.106624,0.085013,0.5,7692
'Toyota Etios Liva 1.2 G',0.809524,0.009821,Petrol,Manual,0.528026,0.106624,0.085013,0.5,7692
'Hyundai Grand i10 1.2 Kappa Magna',0.904762,0.004771,Petrol,Manual,0.563506,0.106624,0.090643,0.5,7680
'Hyundai Grand i10 1.2 Kappa Magna',0.952381,0.000666,Petrol,Manual,0.563506,0.106624,0.090643,0.5,7680
'Maruti Wagon R VXI AMT',0.904762,0.005794,Petrol,Automatic,0.670841,0.069594,0.062381,0.5,7596
'Hyundai Grand i10 1.2 Kappa Magna',0.952381,0.007702,Petrol,Manual,0.563506,0.106624,0.090643,0.5,7584
'Hyundai Grand i10 1.2 Kappa Magna',0.952381,0.007127,Petrol,Manual,0.563506,0.106624,0.090643,0.5,7584
'Tata Tiago 1.2 Revotron XZ WO Alloy',0.904762,0.002512,Petrol,Manual,0.710793,0.106997,0.094713,0.5,7548
'Honda Brio 1.2 S MT',0.809524,0.003358,Petrol,Manual,0.55158,0.106811,0.100038,0.5,7476
'Tata Tiago 1.2 Revotron XT Option',1,0.002543,Petrol,Manual,0.710793,0.106997,0.094713,0.5,7452
'Maruti Celerio VXI Optional AMT',0.904762,0.001128,Petrol,Automatic,0.68873,0.069594,0.062457,0.5,7368
'Maruti Wagon R VXI AMT',0.857143,0.001204,Petrol,Automatic,0.670841,0.069594,0.062381,0.5,7368
'Maruti Wagon R VXI AMT',0.952381,0.000281,Petrol,Automatic,0.670841,0.069594,0.062381,0.5,7368
'Maruti Celerio VXI AMT',0.857143,0.007311,Petrol,Automatic,0.68873,0.069594,0.062457,0.5,7296
'Maruti Ignis 1.2 Delta',1,0.002568,Petrol,Manual,0.622838,0.106624,0.090529,0.5,7284
'Maruti Celerio ZXI MT',0.809524,0.007483,Petrol,Manual,0.68873,0.069594,0.062457,0.5,7260
'Maruti Celerio VXI AMT',0.809524,0.008435,Petrol,Automatic,0.68873,0.069594,0.062457,0.5,7200
'Mercedes-Benz GLC 220d 4MATIC Style',0.952381,0.001513,Diesel,Automatic,0.533691,0.282657,0.258273,0.5,71724
'Mercedes-Benz GLC 220d 4MATIC Style',0.904762,0.003666,Diesel,Automatic,0.533691,0.282657,0.258273,0.5,71724
'Audi A6 35 TDI Matrix',0.761905,0.008589,Diesel,Automatic,0.552475,0.250093,0.292012,0.5,71256
'BMW 3 Series Luxury Line',0.809524,0.0047,Diesel,Automatic,0.648778,0.255117,0.29631,0.5,70404
'BMW 3 Series Luxury Line',0.952381,0.003349,Diesel,Automatic,0.648778,0.255117,0.29631,0.5,70404
'BMW 3 Series Sport',0.857143,0.002897,Diesel,Automatic,0.648778,0.255117,0.29631,0.5,68760
'Audi A6 35 TFSI Matrix',0.952381,0.003358,Petrol,Automatic,0.454979,0.218459,0.292012,0.5,68364
'Audi A4 35 TDI Technology',0.809524,0.006897,Diesel,Automatic,0.544126,0.250093,0.292012,0.5,66732
'Audi A4 35 TDI Technology',0.904762,0.002128,Diesel,Automatic,0.544126,0.250093,0.292012,0.5,66732
'BMW 3 Series Luxury Line',0.857143,0.004128,Diesel,Automatic,0.648778,0.255117,0.29631,0.5,66084
'BMW 3 Series Luxury Line',0.904762,0.00524,Diesel,Automatic,0.648778,0.255117,0.29631,0.5,66084
'BMW 3 Series 320d Luxury Line',0.666667,0.009974,Diesel,Automatic,0.676506,0.255117,0.29631,0.5,65640
'BMW 3 Series 320d Luxury Line',0.809524,0.008603,Diesel,Automatic,0.676506,0.255117,0.29631,0.5,65316
'BMW 3 Series 320d Luxury Line',0.761905,0.002835,Diesel,Automatic,0.676506,0.255117,0.29631,0.5,65316
'BMW 3 Series 320d Luxury Line',0.857143,0.009575,Diesel,Automatic,0.676506,0.255117,0.29631,0.5,65316
'Jaguar XE Portfolio',0.904762,0.001358,Petrol,Automatic,0.402504,0.255862,0.404222,0.5,64464
'BMW 3 Series 320d Luxury Line',0.809524,0.007205,Diesel,Automatic,0.676506,0.255117,0.29631,0.5,64416
'Jaguar XE 2.0L Diesel Prestige',0.904762,0.000589,Diesel,Automatic,0.405486,0.255862,0.271586,0.5,64092
'Audi A4 35 TDI Premium Plus',0.761905,0.004354,Diesel,Automatic,0.544126,0.250093,0.292012,0.5,63768
'Audi A4 35 TDI Premium Plus',0.714286,0.008994,Diesel,Automatic,0.544126,0.250093,0.292012,0.5,63768
'Jaguar XE 2.0L Diesel Prestige',0.952381,0.000128,Diesel,Automatic,0.405486,0.255862,0.271586,0.5,63324
'BMW 3 Series 320d Luxury Line',0.714286,0.00576,Diesel,Automatic,0.676506,0.255117,0.29631,0.5,62952
'BMW 3 Series 320d Luxury Line',1,0.013359,Diesel,Automatic,0.676506,0.255117,0.29631,0.5,62952
'Mercedes-Benz C-Class Progressive C 220d',0.952381,0.001309,Diesel,Automatic,0,0.246744,0.303918,0.5,62712
'BMW X1 M Sport sDrive 20d',0.857143,0.004743,Diesel,Automatic,0.508348,0.255117,0.29631,0.5,61164
'BMW X1 M Sport sDrive 20d',0.904762,0.005026,Diesel,Automatic,0.508348,0.255117,0.29631,0.5,61164
'Audi A4 35 TDI Premium Plus',0.809524,0.002052,Diesel,Automatic,0.544126,0.250093,0.292012,0.5,60480
'BMW X1 xDrive 20d M Sport',0.904762,0.004128,Diesel,Automatic,0.616577,0.255117,0.29631,0.5,60312
'Maruti Celerio ZXI Optional AMT',0.952381,0.001863,Petrol,Automatic,0.68873,0.069594,0.062457,0.5,7140
'Honda Brio 1.2 S Option MT',0.666667,0.006176,Petrol,Manual,0.55158,0.106811,0.100038,0.5,7104
'Maruti Ignis 1.2 Delta',1,0.001832,Petrol,Manual,0.622838,0.106624,0.090529,0.5,7080
'Maruti Wagon R VXI 1.2',0.809524,0.008435,Petrol,Manual,0.641026,0.106624,0.090529,0.5,7056
'Maruti Celerio CNG VXI MT',0.857143,0.010826,CNG,Manual,0.947823,0.069594,0.045892,0.5,7044
'Maruti Celerio CNG VXI MT',0.809524,0.009926,CNG,Manual,0.947823,0.069594,0.045892,0.5,7044
'Maruti Wagon R VXI AMT',0.904762,0.002589,Petrol,Automatic,0.670841,0.069594,0.062381,0.5,6960
'Maruti Celerio VXI AMT',0.857143,0.004589,Petrol,Automatic,0.68873,0.069594,0.062457,0.5,6924
'Maruti Wagon R VXI',0.809524,0.011143,Petrol,Manual,0.670841,0.069594,0.062457,0.5,6864
'Renault KWID Climber 1.0 AMT',0.952381,0.005846,Petrol,Automatic,0.670841,0.06978,0.062381,0.5,6864
'Maruti Wagon R VXI 1.2',0.809524,0.009955,Petrol,Manual,0.641026,0.106624,0.090529,0.5,6852
'Maruti Celerio ZXI MT',0.904762,0.003327,Petrol,Manual,0.68873,0.069594,0.062457,0.5,6828
'Maruti Wagon R VXI AMT',0.857143,0.004589,Petrol,Automatic,0.670841,0.069594,0.062381,0.5,6816
'Renault KWID Climber 1.0 AMT',0.952381,0.002128,Petrol,Automatic,0.670841,0.06978,0.062381,0.5,6804
'Maruti Wagon R VXI',0.571429,0.00582,Petrol,Manual,0.670841,0.069594,0.062457,0.5,6732
'Tata Tiago 1.2 Revotron XT',0.857143,0.006543,Petrol,Manual,0.710793,0.106997,0.094713,0.5,6732
'Maruti Wagon R VXI',0.761905,0.006686,Petrol,Manual,0.670841,0.069594,0.062457,0.5,6732
'Maruti Wagon R CNG LXI',0.714286,0.008282,CNG,Manual,1,0.069594,0.062457,0.5,6696
'Maruti Wagon R CNG LXI',0.761905,0.007235,CNG,Manual,1,0.069594,0.062457,0.5,6696
'Maruti Celerio VXI AMT',0.761905,0.005391,Petrol,Automatic,0.68873,0.069594,0.062457,0.5,6684
'Maruti Wagon R VXI',0.761905,0.005967,Petrol,Manual,0.670841,0.069594,0.062457,0.5,6672
'Maruti Wagon R VXI 1.2',0.761905,0.005666,Petrol,Manual,0.641026,0.106624,0.090529,0.5,6672
'Tata Tiago 1.2 Revotron XT',0.904762,0.002341,Petrol,Manual,0.710793,0.106997,0.094713,0.5,6672
'Maruti Wagon R CNG LXI',0.714286,0.012204,CNG,Manual,1,0.069594,0.062457,0.5,6648
'Maruti Wagon R CNG LXI',0.761905,0.004466,CNG,Manual,1,0.069594,0.062457,0.5,6648
'Maruti Wagon R VXI',0.761905,0.007974,Petrol,Manual,0.670841,0.069594,0.062457,0.5,6612
'Tata Tiago 1.2 Revotron XM Option',0.857143,0.000804,Petrol,Manual,0.710793,0.106997,0.094713,0.5,6540
'Maruti Wagon R VXI 1.2',0.809524,0.007638,Petrol,Manual,0.641026,0.106624,0.090529,0.5,6528
'Maruti Wagon R VXI',0.904762,0.006107,Petrol,Manual,0.670841,0.069594,0.062457,0.5,6528
'Maruti Wagon R VXI',0.904762,0.005414,Petrol,Manual,0.670841,0.069594,0.062457,0.5,6528
'Renault KWID 1.0 RXT Optional AMT',0.904762,0.008172,Petrol,Automatic,0.670841,0.06978,0.062381,0.5,6504
'Maruti Eeco CNG 5 Seater AC',0.809524,0.007205,CNG,Manual,0.596303,0.106438,0.054774,0.5,6432
'Maruti Wagon R CNG LXI',0.761905,0.011461,CNG,Manual,1,0.069594,0.062457,0.5,6420
'Renault KWID Climber 1.0 MT',0.952381,0.000608,Petrol,Manual,0.646989,0.06978,0.062381,0.5,6360
'Maruti Wagon R VXI',0.714286,0.004897,Petrol,Manual,0.670841,0.069594,0.062457,0.5,6348
'Maruti Wagon R VXI',0.857143,0.002582,Petrol,Manual,0.670841,0.069594,0.062457,0.5,6348
'Maruti Eeco 5 Seater AC',0.904762,0.005828,Petrol,Manual,0.450209,0.106438,0.073792,0.5,6156
'Maruti Wagon R VXI',0.761905,0.006434,Petrol,Manual,0.670841,0.069594,0.062457,0.5,6144
'Maruti Wagon R VXI',1,0.004869,Petrol,Manual,0.670841,0.069594,0.062457,0.5,6144
'Maruti Wagon R LXI',0.619048,0.002353,Petrol,Manual,0.670841,0.069594,0.062457,0.5,6048
'Maruti Wagon R LXI',0.571429,0.005793,Petrol,Manual,0.670841,0.069594,0.062457,0.5,6048
'Maruti Wagon R LXI',0.761905,0.003885,Petrol,Manual,0.670841,0.069594,0.062457,0.5,6048
'Maruti Wagon R LXI',0.571429,0.00182,Petrol,Manual,0.670841,0.069594,0.062457,0.5,6048
'Mercedes-Benz New C-Class Progressive C 200',1,0.002003,Petrol,Automatic,0,0.246744,0.280011,0.5,59388
'Mercedes-Benz C-Class Progressive C 220d',1,0.002338,Diesel,Automatic,0,0.246744,0.303918,0.5,58968
'Mercedes-Benz C-Class Progressive C 220d',1,0.000589,Diesel,Automatic,0,0.246744,0.303918,0.5,58968
'BMW 3 Series 320d',0.714286,0.013181,Diesel,Automatic,0.676506,0.255117,0.29631,0.5,58548
'BMW 3 Series 320d',0.666667,0.011205,Diesel,Automatic,0.676506,0.255117,0.29631,0.5,58548
'BMW 3 Series 320d',0.571429,0.008897,Diesel,Automatic,0.676506,0.255117,0.29631,0.5,58548
'Audi Q3 35 TDI Quattro Premium Plus',0.857143,0.008999,Diesel,Automatic,0.452296,0.250093,0.279194,0.5,58368
'Audi Q3 35 TDI Quattro Premium Plus',0.809524,0.00782,Diesel,Automatic,0.452296,0.250093,0.279194,0.5,58368
'BMW X1 sDrive 20d xLine',0.904762,0.004842,Diesel,Automatic,0.616577,0.255117,0.29631,0.5,57816
'BMW X1 sDrive 20d xLine',0.809524,0.006476,Diesel,Automatic,0.616577,0.255117,0.29631,0.5,57816
'BMW X1 sDrive 20d xLine',0.857143,0.004303,Diesel,Automatic,0.616577,0.255117,0.29631,0.5,57816
'BMW X1 sDrive 20d xLine',1,0.002352,Diesel,Automatic,0.616577,0.255117,0.29631,0.5,57816
'BMW 3 Series 320d',0.761905,0.005048,Diesel,Automatic,0.676506,0.255117,0.29631,0.5,57444
'BMW 3 Series 320d',0.714286,0.00382,Diesel,Automatic,0.676506,0.255117,0.29631,0.5,57444
'BMW 3 Series 320d',0.571429,0.010282,Diesel,Automatic,0.676506,0.255117,0.29631,0.5,57444
'BMW 3 Series 320d',0.666667,0.008527,Diesel,Automatic,0.676506,0.255117,0.29631,0.5,57444
'BMW 3 Series 320d',0.619048,0.00782,Diesel,Automatic,0.676506,0.255117,0.29631,0.5,57444
'BMW 3 Series 320d',0.571429,0.012282,Diesel,Automatic,0.676506,0.255117,0.29631,0.5,56640
'BMW 3 Series 320d',0.619048,0.013666,Diesel,Automatic,0.676506,0.255117,0.29631,0.5,56640
'Audi A4 30 TFSI Premium Plus',0.904762,0.009393,Petrol,Automatic,0.531902,0.143469,0.2155,0.5,56592
'Volvo S60 D4 Momentum',0.809524,0.00782,Diesel,Automatic,0.805903,0.250279,0.29631,0.5,54804
'Volvo S60 D4 Momentum',0.761905,0.00782,Diesel,Automatic,0.805903,0.250279,0.29631,0.5,54804
'Mercedes-Benz CLA 200 CDI Sport',0.904762,0.0032,Diesel,Automatic,0.533691,0.282657,0.19361,0.5,54432
'Audi Q3 30 TDI Premium FWD',0.952381,0.003368,Diesel,Automatic,0.551878,0.250093,0.2155,0.5,53760
'Audi Q3 30 TDI Premium FWD',0.904762,0.004743,Diesel,Automatic,0.551878,0.250093,0.2155,0.5,53700
'Mini Clubman Cooper S',0.904762,0.001258,Petrol,Manual,0.411449,0.255675,0.300114,0.5,53508
'Mini Cooper Convertible S',0.904762,0.004024,Petrol,Automatic,0.501491,0.255675,0.294561,0.4,53136
'Mini Cooper Convertible S',0.761905,0.001805,Petrol,Automatic,0.501491,0.255675,0.294561,0.4,53136
'Mini Cooper Convertible S',0.666667,0.002589,Petrol,Automatic,0.501491,0.255675,0.294561,0.4,53136
'Mini Cooper Convertible S',0.857143,0.002281,Petrol,Automatic,0.501491,0.255675,0.294561,0.4,53136
'Mini Cooper Convertible S',0.904762,0.003123,Petrol,Automatic,0.501491,0.255675,0.294561,0.4,53136
'BMW 3 Series 320d',0.619048,0.010743,Diesel,Automatic,0.676506,0.255117,0.29631,0.5,52572
'Audi Q3 35 TDI Quattro Premium Plus',0.857143,0.013304,Diesel,Automatic,0.452296,0.250093,0.279194,0.5,52380
'BMW 3 Series 320d',0.619048,0.015359,Diesel,Automatic,0.676506,0.255117,0.29631,0.5,51972
'BMW 3 Series 320d',0.52381,0.015959,Diesel,Automatic,0.676506,0.255117,0.29631,0.5,51972
'Mercedes-Benz CLA 200 CDI Sport',1,0.004564,Diesel,Automatic,0.533691,0.282657,0.19361,0.5,51684
'Mercedes-Benz CLA 200 CDI Sport',1,0.002037,Diesel,Automatic,0.533691,0.282657,0.19361,0.5,51684
'Audi A3 35 TDI Premium Plus',0.857143,0.005974,Diesel,Automatic,0.607633,0.250093,0.206923,0.5,51468
'Mini Cooper 5 DOOR D',0.761905,0.009205,Diesel,Automatic,0.617174,0.162263,0.151731,0.5,50976
'Mini Cooper 5 DOOR D',0.904762,0.000281,Diesel,Automatic,0.617174,0.162263,0.151731,0.5,50976
'Mercedes-Benz CLA 200 CDI Sport',0.904762,0.005974,Diesel,Automatic,0.533691,0.282657,0.19361,0.5,50880
'Mini Cooper 5 DOOR D',0.857143,0.001666,Diesel,Automatic,0.617174,0.162263,0.151731,0.5,50544
'Mini Cooper 5 DOOR D',0.761905,0.005205,Diesel,Automatic,0.617174,0.162263,0.151731,0.5,50544
'Mini Cooper 5 DOOR D',1,0.002259,Diesel,Automatic,0.617174,0.162263,0.151731,0.5,50376
'Mercedes-Benz GLA Class 200 d Sport',0.904762,0.005358,Diesel,Automatic,0.533691,0.282657,0.19361,0.5,50328
'Mercedes-Benz GLA Class 200 d Sport',0.952381,0.001512,Diesel,Automatic,0.533691,0.282657,0.19361,0.5,50328
'Mercedes-Benz CLA 200 CGI Sport',0.857143,0.006128,Petrol,Automatic,0.44842,0.254373,0.282997,0.5,49224
'Skoda Superb L&K 2.0 TDI AT',0.904762,0.005358,Diesel,Automatic,0.542338,0.250093,0.266831,0.5,48876
'Toyota Camry Hybrid 2.5',0.904762,0.003551,Petrol,Automatic,0.571258,0.346669,0.269057,0.5,48744
'Maruti Eeco 7 Seater Standard',0.666667,0.008691,Petrol,Manual,0.450209,0.106438,0.073792,0.7,5976
'Maruti Eeco 7 Seater Standard',0.904762,0.004339,Petrol,Manual,0.450209,0.106438,0.073792,0.7,5976
'Renault KWID Climber 1.0 MT',0.904762,0.002281,Petrol,Manual,0.646989,0.06978,0.062381,0.5,5976
'Maruti Eeco 7 Seater Standard',0.714286,0.008418,Petrol,Manual,0.450209,0.106438,0.073792,0.7,5976
'Maruti Eeco 7 Seater Standard',0.857143,0.00647,Petrol,Manual,0.450209,0.106438,0.073792,0.7,5976
'Renault KWID 1.0 RXT Optional AMT',0.904762,0.008144,Petrol,Automatic,0.670841,0.06978,0.062381,0.5,5916
'Renault KWID RXT Optional',0.952381,0.000743,Petrol,Manual,0.750447,0.032564,0.036326,0.5,5880
'Maruti Eeco 7 Seater Standard',0.857143,0.008435,Petrol,Manual,0.450209,0.106438,0.073792,0.7,5844
'Maruti Celerio LXI MT',0.952381,0.004589,Petrol,Manual,0.68873,0.069594,0.062457,0.5,5844
'Maruti Eeco 7 Seater Standard',0.809524,0.013884,Petrol,Manual,0.450209,0.106438,0.073792,0.7,5796
'Maruti Alto K10 VXI',0.857143,0.002004,Petrol,Manual,0.717651,0.069594,0.062571,0.5,5784
'Maruti Alto K10 VXI',0.904762,0.00182,Petrol,Manual,0.717651,0.069594,0.062571,0.5,5784
'Renault KWID RXT Optional',0.952381,0.000266,Petrol,Manual,0.750447,0.032564,0.036326,0.5,5760
'Renault KWID 1.0 RXT Optional',0.904762,0.009707,Petrol,Manual,0.646989,0.06978,0.062381,0.5,5736
'Renault KWID RXT Optional',0.857143,0.002435,Petrol,Manual,0.750447,0.032564,0.036326,0.5,5736
'Renault KWID 1.0 RXT Optional',0.857143,0.003974,Petrol,Manual,0.646989,0.06978,0.062381,0.5,5736
'Renault KWID RXT Optional',1,0.000984,Petrol,Manual,0.750447,0.032564,0.036326,0.5,5736
'Renault KWID RXT Optional',0.904762,0.003351,Petrol,Manual,0.750447,0.032564,0.036326,0.5,5736
'Renault KWID RXT Optional',0.952381,0.000222,Petrol,Manual,0.750447,0.032564,0.036326,0.5,5736
'Maruti Wagon R LXI',0.666667,0.004589,Petrol,Manual,0.670841,0.069594,0.062457,0.5,5688
'Maruti Wagon R LXI',0.571429,0.003205,Petrol,Manual,0.670841,0.069594,0.062457,0.5,5688
'Maruti Eeco 7 Seater Standard',0.761905,0.005308,Petrol,Manual,0.450209,0.106438,0.073792,0.7,5652
'Maruti Eeco 7 Seater Standard',0.761905,0.005308,Petrol,Manual,0.450209,0.106438,0.073792,0.7,5652
'Maruti Alto K10 VXI',0.619048,0.009875,Petrol,Manual,0.717651,0.069594,0.062571,0.5,5640
'Maruti Alto K10 VXI',0.619048,0.007455,Petrol,Manual,0.717651,0.069594,0.062571,0.5,5640
'Maruti Alto K10 VXI',0.619048,0.007175,Petrol,Manual,0.717651,0.069594,0.062571,0.5,5640
'Maruti Eeco 7 Seater Standard',0.619048,0.006897,Petrol,Manual,0.450209,0.106438,0.073792,0.7,5628
'Maruti Alto K10 LXI CNG Optional',0.952381,0.006774,CNG,Manual,0.961837,0.069594,0.045645,0.4,5592
'Renault KWID 1.0 RXT Optional',0.952381,0.002795,Petrol,Manual,0.646989,0.06978,0.062381,0.5,5532
'Maruti Wagon R LXI',0.666667,0.006994,Petrol,Manual,0.670841,0.069594,0.062457,0.5,5508
'Maruti Wagon R LXI',0.761905,0.00804,Petrol,Manual,0.670841,0.069594,0.062457,0.5,5508
'Hyundai Santro D Lite',0.142857,0.021513,Petrol,Manual,0.605247,0.085969,0.064283,0.5,5460
'Maruti Alto K10 VXI',0.761905,0.013589,Petrol,Manual,0.717651,0.069594,0.062571,0.5,5436
'Maruti Alto K10 VXI',0.857143,0.001512,Petrol,Manual,0.717651,0.069594,0.062571,0.5,5436
'Maruti Alto K10 VXI',0.619048,0.004328,Petrol,Manual,0.717651,0.069594,0.062571,0.5,5400
'Maruti Alto K10 VXI',0.904762,0.004589,Petrol,Manual,0.717651,0.069594,0.062571,0.5,5376
'Maruti Alto K10 VXI',0.761905,0.002589,Petrol,Manual,0.717651,0.069594,0.062571,0.5,5376
'Renault KWID RXL',0.952381,0.000128,Petrol,Manual,0.750447,0.032564,0.036326,0.5,5340
'Datsun redi-GO S',0.857143,0.004011,Petrol,Manual,0.676804,0.032564,0.035755,0.5,5316
'Maruti Eeco 7 Seater Standard',0.857143,0.019359,Petrol,Manual,0.450209,0.106438,0.073792,0.7,5316
'Datsun redi-GO T Option',0.857143,0.003126,Petrol,Manual,0.676804,0.032564,0.036972,0.5,5244
'Maruti Alto K10 LXI Optional',0.857143,0.001051,Petrol,Manual,0.717651,0.069594,0.062571,0.5,5232
'Maruti Alto K10 VXI',0.952381,0.000297,Petrol,Manual,0.717651,0.069594,0.062571,0.5,5196
'Maruti Alto K10 LXI',0.761905,0.007512,Petrol,Manual,0.717651,0.069594,0.062571,0.5,5148
'Maruti Alto K10 VXI',0.857143,0.007861,Petrol,Manual,0.717651,0.069594,0.062571,0.5,5088
'Maruti Alto K10 VXI',0.857143,0.005358,Petrol,Manual,0.717651,0.069594,0.062571,0.5,5088
'Maruti Alto K10 VXI',0.952381,0.007175,Petrol,Manual,0.717651,0.069594,0.062571,0.5,4908
'Maruti Alto K10 VXI',0.809524,0.003647,Petrol,Manual,0.717651,0.069594,0.062571,0.5,4908
'Maruti Alto K10 VXI',0.809524,0.005809,Petrol,Manual,0.717651,0.069594,0.062571,0.5,4908
'Datsun redi-GO T Option',0.952381,0.004736,Petrol,Manual,0.676804,0.032564,0.036972,0.5,4860
'Datsun redi-GO T Option',0.952381,0.00094,Petrol,Manual,0.676804,0.032564,0.036972,0.5,4860
'Datsun redi-GO T Option',0.904762,0.004206,Petrol,Manual,0.676804,0.032564,0.036972,0.5,4848
'Renault KWID RXL',1,0.001183,Petrol,Manual,0.750447,0.032564,0.036326,0.5,4848
'Toyota Fortuner 2.8 4WD MT',0.809524,0.023111,Diesel,Manual,0.424568,0.396539,0.266831,0.7,47520
'Mini Cooper 3 DOOR S',0.714286,0.003205,Petrol,Automatic,0.519976,0.255675,0.294561,0.4,47484
'Mini Cooper 3 DOOR S',0.857143,0.003221,Petrol,Automatic,0.519976,0.255675,0.294561,0.4,47124
'Mercedes-Benz GLA Class 200 Sport',0.952381,0.002708,Petrol,Automatic,0.408468,0.254373,0.282997,0.5,47064
'Mercedes-Benz GLA Class 200 d Style',0.857143,0.004006,Diesel,Automatic,0.533691,0.282657,0.19361,0.5,46464
'Toyota Fortuner 2.8 2WD AT',0.904762,0.004435,Diesel,Automatic,0.384615,0.396539,0.266831,0.7,45732
'Volvo V40 D3 R Design',0.809524,0.00582,Diesel,Automatic,0.500894,0.250279,0.220236,0.5,45480
'Toyota Fortuner 2.8 4WD MT',0.571429,0.016897,Diesel,Manual,0.424568,0.396539,0.266831,0.7,45012
'Toyota Fortuner 2.8 4WD MT',0.571429,0.021513,Diesel,Manual,0.424568,0.396539,0.266831,0.7,44952
'Toyota Fortuner 2.8 2WD AT',0.904762,0.006128,Diesel,Automatic,0.384615,0.396539,0.266831,0.7,44856
'Toyota Fortuner 2.8 2WD AT',1,0.003315,Diesel,Automatic,0.384615,0.396539,0.266831,0.7,44856
'Toyota Fortuner 2.8 2WD MT',1,0.008628,Diesel,Manual,0.424568,0.396539,0.266831,0.7,44604
'Toyota Fortuner 2.8 2WD MT',0.904762,0.011154,Diesel,Manual,0.424568,0.396539,0.266831,0.7,44604
'Skoda Superb Style 2.0 TDI AT',0.809524,0.002897,Diesel,Automatic,0.542338,0.250093,0.266831,0.5,44328
'Skoda Superb Style 2.0 TDI AT',0.904762,0.006435,Diesel,Automatic,0.542338,0.250093,0.266831,0.5,44328
'Toyota Fortuner 2.8 4WD MT',0.714286,0.016139,Diesel,Manual,0.424568,0.396539,0.266831,0.7,44028
'Toyota Fortuner 2.8 4WD MT',0.619048,0.025975,Diesel,Manual,0.424568,0.396539,0.266831,0.7,44028
'Volkswagen Tiguan 2.0 TDI Highline',0.904762,0.007745,Diesel,Automatic,0.508646,0.250093,0.203119,0.5,43740
'Skoda Superb L&K 1.8 TSI AT',1,0.002089,Petrol,Automatic,0.437388,0.218459,0.272461,0.5,43380
'Ford Endeavour Titanium 4X2',1,0.002227,Diesel,Manual,0.376267,0.292892,0.235451,0.7,42348
'Mini Cooper 3 DOOR D',0.857143,0.003051,Diesel,Automatic,0.617174,0.162263,0.151731,0.4,42000
